"time","Mass.s","Mass.v","der(Mass.s)","der(Mass.v)","Mass.a","Mass.flange_a.s","Mass.flange_b.f","Mass.flange_b.s","Spring.f","Spring.s_rel","Fixed.flange.f","Mass.flange_a.f","Spring.flange_a.f","Spring.flange_b.f","Spring.flange_b.s"
0.822,1.71719887793431,2.059811956911455,2.059811956911455,-0.358599438967155,-0.358599438967155,0.7171988779343099,0,2.71719887793431,0.7171988779343099,0.7171988779343099,0.7171988779343099,-0.7171988779343099,-0.7171988779343099,0.7171988779343099,0.7171988779343099
0.824,1.721317760595103,2.059092714005649,2.059092714005649,-0.3606588802975513,-0.3606588802975513,0.7213177605951027,0,2.721317760595102,0.7213177605951027,0.7213177605951027,0.7213177605951027,-0.7213177605951027,-0.7213177605951027,0.7213177605951027,0.7213177605951027
0.826,1.725435200870475,2.058369352792715,2.058369352792715,-0.3627176004352374,-0.3627176004352374,0.7254352008704748,0,2.725435200870475,0.7254352008704748,0.7254352008704748,0.7254352008704748,-0.7254352008704748,-0.7254352008704748,0.7254352008704748,0.7254352008704748
0.828,1.729551190523987,2.057641874705218,2.057641874705218,-0.3647755952619935,-0.3647755952619935,0.7295511905239871,0,2.729551190523987,0.7295511905239871,0.7295511905239871,0.7295511905239871,-0.7295511905239871,-0.7295511905239871,0.7295511905239871,0.7295511905239871
0.83,1.73366572132138,2.056910281183846,2.056910281183846,-0.3668328606606899,-0.3668328606606899,0.7336657213213797,0,2.73366572132138,0.7336657213213797,0.7336657213213797,0.7336657213213797,-0.7336657213213797,-0.7336657213213797,0.7336657213213797,0.7336657213213797
0.832,1.737778785030569,2.056174573677411,2.056174573677411,-0.3688893925152847,-0.3688893925152847,0.7377787850305695,0,2.737778785030569,0.7377787850305695,0.7377787850305695,0.7377787850305695,-0.7377787850305695,-0.7377787850305695,0.7377787850305695,0.7377787850305695
0.834,1.741890373421652,2.055434753642846,2.055434753642846,-0.3709451867108262,-0.3709451867108262,0.7418903734216524,0,2.741890373421652,0.7418903734216524,0.7418903734216524,0.7418903734216524,-0.7418903734216524,-0.7418903734216524,0.7418903734216524,0.7418903734216524
0.836,1.746000478266903,2.05469082254521,2.05469082254521,-0.3730002391334517,-0.3730002391334517,0.7460004782669034,0,2.746000478266903,0.7460004782669034,0.7460004782669034,0.7460004782669034,-0.7460004782669034,-0.7460004782669034,0.7460004782669034,0.7460004782669034
0.838,1.750109091340774,2.053942781857685,2.053942781857685,-0.3750545456703871,-0.3750545456703871,0.7501090913407742,0,2.750109091340774,0.7501090913407742,0.7501090913407742,0.7501090913407742,-0.7501090913407742,-0.7501090913407742,0.7501090913407742,0.7501090913407742
0.84,1.754216204419897,2.053190633061575,2.053190633061575,-0.3771081022099483,-0.3771081022099483,0.7542162044198966,0,2.754216204419897,0.7542162044198966,0.7542162044198966,0.7542162044198966,-0.7542162044198966,-0.7542162044198966,0.7542162044198966,0.7542162044198966
0.842,1.758321809283079,2.052434377646306,2.052434377646306,-0.3791609046415396,-0.3791609046415396,0.7583218092830792,0,2.758321809283079,0.7583218092830792,0.7583218092830792,0.7583218092830792,-0.7583218092830792,-0.7583218092830792,0.7583218092830792,0.7583218092830792
0.844,1.76242589771131,2.051674017109433,2.051674017109433,-0.3812129488556552,-0.3812129488556552,0.7624258977113103,0,2.76242589771131,0.7624258977113103,0.7624258977113103,0.7624258977113103,-0.7624258977113103,-0.7624258977113103,0.7624258977113103,0.7624258977113103
0.846,1.766528461487755,2.050909552956627,2.050909552956627,-0.3832642307438777,-0.3832642307438777,0.7665284614877554,0,2.766528461487756,0.7665284614877554,0.7665284614877554,0.7665284614877554,-0.7665284614877554,-0.7665284614877554,0.7665284614877554,0.7665284614877554
0.848,1.77062949239776,2.050140986701689,2.050140986701689,-0.3853147461988798,-0.3853147461988798,0.7706294923977597,0,2.770629492397759,0.7706294923977597,0.7706294923977597,0.7706294923977597,-0.7706294923977597,-0.7706294923977597,0.7706294923977597,0.7706294923977597
0.85,1.774728982228845,2.049368319866538,2.049368319866538,-0.3873644911144226,-0.3873644911144226,0.7747289822288452,0,2.774728982228845,0.7747289822288452,0.7747289822288452,0.7747289822288452,-0.7747289822288452,-0.7747289822288452,0.7747289822288452,0.7747289822288452
0.852,1.778826922770713,2.04859155398122,2.04859155398122,-0.3894134613853567,-0.3894134613853567,0.7788269227707134,0,2.778826922770714,0.7788269227707134,0.7788269227707134,0.7788269227707134,-0.7788269227707134,-0.7788269227707134,0.7788269227707134,0.7788269227707134
0.854,1.782923305815243,2.047810690583902,2.047810690583902,-0.3914616529076216,-0.3914616529076216,0.7829233058152432,0,2.782923305815243,0.7829233058152432,0.7829233058152432,0.7829233058152432,-0.7829233058152432,-0.7829233058152432,0.7829233058152432,0.7829233058152432
0.856,1.787018123156493,2.047025731220875,2.047025731220875,-0.3935090615782464,-0.3935090615782464,0.7870181231564928,0,2.787018123156493,0.7870181231564928,0.7870181231564928,0.7870181231564928,-0.7870181231564928,-0.7870181231564928,0.7870181231564928,0.7870181231564928
0.858,1.791111366590698,2.046236677446555,2.046236677446555,-0.395555683295349,-0.395555683295349,0.7911113665906979,0,2.791111366590698,0.7911113665906979,0.7911113665906979,0.7911113665906979,-0.7911113665906979,-0.7911113665906979,0.7911113665906979,0.7911113665906979
0.86,1.795203027916273,2.045443530823478,2.045443530823478,-0.3976015139581367,-0.3976015139581367,0.7952030279162734,0,2.795203027916274,0.7952030279162734,0.7952030279162734,0.7952030279162734,-0.7952030279162734,-0.7952030279162734,0.7952030279162734,0.7952030279162734
0.862,1.799293098933812,2.044646292922307,2.044646292922307,-0.3996465494669061,-0.3996465494669061,0.7992930989338123,0,2.799293098933812,0.7992930989338123,0.7992930989338123,0.7992930989338123,-0.7992930989338123,-0.7992930989338123,0.7992930989338123,0.7992930989338123
0.864,1.803381571446085,2.043844965321825,2.043844965321825,-0.4016907857230424,-0.4016907857230424,0.8033815714460848,0,2.803381571446085,0.8033815714460848,0.8033815714460848,0.8033815714460848,-0.8033815714460848,-0.8033815714460848,0.8033815714460848,0.8033815714460848
0.866,1.807468437258041,2.04303954960894,2.04303954960894,-0.4037342186290207,-0.4037342186290207,0.8074684372580414,0,2.807468437258041,0.8074684372580414,0.8074684372580414,0.8074684372580414,-0.8074684372580414,-0.8074684372580414,0.8074684372580414,0.8074684372580414
0.868,1.81155368817681,2.042230047378684,2.042230047378684,-0.4057768440884048,-0.4057768440884048,0.8115536881768095,0,2.81155368817681,0.8115536881768095,0.8115536881768095,0.8115536881768095,-0.8115536881768095,-0.8115536881768095,0.8115536881768095,0.8115536881768095
0.87,1.815637316011695,2.041416460234211,2.041416460234211,-0.4078186580058476,-0.4078186580058476,0.8156373160116952,0,2.815637316011695,0.8156373160116952,0.8156373160116952,0.8156373160116952,-0.8156373160116952,-0.8156373160116952,0.8156373160116952,0.8156373160116952
0.872,1.819719312574183,2.040598789786799,2.040598789786799,-0.4098596562870915,-0.4098596562870915,0.8197193125741831,0,2.819719312574183,0.8197193125741831,0.8197193125741831,0.8197193125741831,-0.8197193125741831,-0.8197193125741831,0.8197193125741831,0.8197193125741831
0.874,1.823799669677936,2.039777037655849,2.039777037655849,-0.4118998348389681,-0.4118998348389681,0.8237996696779362,0,2.823799669677936,0.8237996696779362,0.8237996696779362,0.8237996696779362,-0.8237996696779362,-0.8237996696779362,0.8237996696779362,0.8237996696779362
0.876,1.827878379138796,2.038951205468886,2.038951205468886,-0.4139391895693978,-0.4139391895693978,0.8278783791387956,0,2.827878379138796,0.8278783791387956,0.8278783791387956,0.8278783791387956,-0.8278783791387956,-0.8278783791387956,0.8278783791387956,0.8278783791387956
0.878,1.831955432774781,2.038121294861557,2.038121294861557,-0.4159777163873907,-0.4159777163873907,0.8319554327747813,0,2.831955432774781,0.8319554327747813,0.8319554327747813,0.8319554327747813,-0.8319554327747813,-0.8319554327747813,0.8319554327747813,0.8319554327747813
0.88,1.836030822406091,2.037287307477634,2.037287307477634,-0.4180154112030453,-0.4180154112030453,0.8360308224060906,0,2.836030822406091,0.8360308224060906,0.8360308224060906,0.8360308224060906,-0.8360308224060906,-0.8360308224060906,0.8360308224060906,0.8360308224060906
0.882,1.8401045398551,2.03644924496901,2.03644924496901,-0.4200522699275501,-0.4200522699275501,0.8401045398551001,0,2.8401045398551,0.8401045398551001,0.8401045398551001,0.8401045398551001,-0.8401045398551001,-0.8401045398551001,0.8401045398551001,0.8401045398551001
0.884,1.844176576946364,2.035607108995704,2.035607108995704,-0.422088288473182,-0.422088288473182,0.8441765769463641,0,2.844176576946364,0.8441765769463641,0.8441765769463641,0.8441765769463641,-0.8441765769463641,-0.8441765769463641,0.8441765769463641,0.8441765769463641
0.886,1.848246925506616,2.034760901225857,2.034760901225857,-0.424123462753308,-0.424123462753308,0.8482469255066161,0,2.848246925506616,0.8482469255066161,0.8482469255066161,0.8482469255066161,-0.8482469255066161,-0.8482469255066161,0.8482469255066161,0.8482469255066161
0.888,1.852315577364767,2.033910623335732,2.033910623335732,-0.4261577886823836,-0.4261577886823836,0.8523155773647673,0,2.852315577364767,0.8523155773647673,0.8523155773647673,0.8523155773647673,-0.8523155773647673,-0.8523155773647673,0.8523155773647673,0.8523155773647673
0.89,1.856382524351907,2.03305627700972,2.03305627700972,-0.4281912621759534,-0.4281912621759534,0.8563825243519068,0,2.856382524351907,0.8563825243519068,0.8563825243519068,0.8563825243519068,-0.8563825243519068,-0.8563825243519068,0.8563825243519068,0.8563825243519068
0.892,1.860447758301303,2.032197863940329,2.032197863940329,-0.4302238791506516,-0.4302238791506516,0.8604477583013033,0,2.860447758301303,0.8604477583013033,0.8604477583013033,0.8604477583013033,-0.8604477583013033,-0.8604477583013033,0.8604477583013033,0.8604477583013033
0.894,1.864511271048402,2.031335385828194,2.031335385828194,-0.4322556355242012,-0.4322556355242012,0.8645112710484024,0,2.864511271048403,0.8645112710484024,0.8645112710484024,0.8645112710484024,-0.8645112710484024,-0.8645112710484024,0.8645112710484024,0.8645112710484024
0.896,1.86857305443083,2.030468844382074,2.030468844382074,-0.4342865272154148,-0.4342865272154148,0.8685730544308297,0,2.86857305443083,0.8685730544308297,0.8685730544308297,0.8685730544308297,-0.8685730544308297,-0.8685730544308297,0.8685730544308297,0.8685730544308297
0.898,1.872633105853635,2.029598243897738,2.029598243897738,-0.4363165529268175,-0.4363165529268175,0.872633105853635,0,2.872633105853635,0.872633105853635,0.872633105853635,0.872633105853635,-0.872633105853635,-0.872633105853635,0.872633105853635,0.872633105853635
0.9,1.876691414576481,2.028723584903567,2.028723584903567,-0.4383457072882403,-0.4383457072882403,0.8766914145764806,0,2.876691414576481,0.8766914145764806,0.8766914145764806,0.8766914145764806,-0.8766914145764806,-0.8766914145764806,0.8766914145764806,0.8766914145764806
0.902,1.880747970296857,2.027844868137938,2.027844868137938,-0.4403739851484285,-0.4403739851484285,0.880747970296857,0,2.880747970296857,0.880747970296857,0.880747970296857,0.880747970296857,-0.880747970296857,-0.880747970296857,0.880747970296857,0.880747970296857
0.904,1.88480276490267,2.026962095361366,2.026962095361366,-0.4424013824513352,-0.4424013824513352,0.8848027649026704,0,2.884802764902671,0.8848027649026704,0.8848027649026704,0.8848027649026704,-0.8848027649026704,-0.8848027649026704,0.8848027649026704,0.8848027649026704
0.906,1.888855790285126,2.026075268343005,2.026075268343005,-0.4444278951425628,-0.4444278951425628,0.8888557902851255,0,2.888855790285126,0.8888557902851255,0.8888557902851255,0.8888557902851255,-0.8888557902851255,-0.8888557902851255,0.8888557902851255,0.8888557902851255
0.908,1.892907038338741,2.025184388860661,2.025184388860661,-0.4464535191693706,-0.4464535191693706,0.8929070383387412,0,2.892907038338741,0.8929070383387412,0.8929070383387412,0.8929070383387412,-0.8929070383387412,-0.8929070383387412,0.8929070383387412,0.8929070383387412
0.91,1.896956500961363,2.024289458700796,2.024289458700796,-0.4484782504806816,-0.4484782504806816,0.8969565009613631,0,2.896956500961363,0.8969565009613631,0.8969565009613631,0.8969565009613631,-0.8969565009613631,-0.8969565009613631,0.8969565009613631,0.8969565009613631
0.912,1.901004170054175,2.02339047965853,2.02339047965853,-0.4505020850270874,-0.4505020850270874,0.9010041700541749,0,2.901004170054175,0.9010041700541749,0.9010041700541749,0.9010041700541749,-0.9010041700541749,-0.9010041700541749,0.9010041700541749,0.9010041700541749
0.914,1.905050037521713,2.022487453537654,2.022487453537654,-0.4525250187608565,-0.4525250187608565,0.905050037521713,0,2.905050037521713,0.905050037521713,0.905050037521713,0.905050037521713,-0.905050037521713,-0.905050037521713,0.905050037521713,0.905050037521713
0.916,1.909094095271881,2.02158038215063,2.02158038215063,-0.4545470476359404,-0.4545470476359404,0.9090940952718809,0,2.909094095271881,0.9090940952718809,0.9090940952718809,0.9090940952718809,-0.9090940952718809,-0.9090940952718809,0.9090940952718809,0.9090940952718809
0.918,1.913136335215958,2.020669267318599,2.020669267318599,-0.4565681676079792,-0.4565681676079792,0.9131363352159585,0,2.913136335215959,0.9131363352159585,0.9131363352159585,0.9131363352159585,-0.9131363352159585,-0.9131363352159585,0.9131363352159585,0.9131363352159585
0.92,1.91717674926862,2.019754110871391,2.019754110871391,-0.4585883746343098,-0.4585883746343098,0.9171767492686196,0,2.91717674926862,0.9171767492686196,0.9171767492686196,0.9171767492686196,-0.9171767492686196,-0.9171767492686196,0.9171767492686196,0.9171767492686196
0.922,1.921215329347943,2.018834914647525,2.018834914647525,-0.4606076646739715,-0.4606076646739715,0.921215329347943,0,2.921215329347943,0.921215329347943,0.921215329347943,0.921215329347943,-0.921215329347943,-0.921215329347943,0.921215329347943,0.921215329347943
0.924,1.925252067375426,2.017911680494221,2.017911680494221,-0.4626260336877128,-0.4626260336877128,0.9252520673754256,0,2.925252067375426,0.9252520673754256,0.9252520673754256,0.9252520673754256,-0.9252520673754256,-0.9252520673754256,0.9252520673754256,0.9252520673754256
0.926,1.929286955275995,2.016984410267399,2.016984410267399,-0.4646434776379976,-0.4646434776379976,0.9292869552759953,0,2.929286955275995,0.9292869552759953,0.9292869552759953,0.9292869552759953,-0.9292869552759953,-0.9292869552759953,0.9292869552759953,0.9292869552759953
0.928,1.933319984978026,2.016053105831691,2.016053105831691,-0.4666599924890129,-0.4666599924890129,0.9333199849780258,0,2.933319984978026,0.9333199849780258,0.9333199849780258,0.9333199849780258,-0.9333199849780258,-0.9333199849780258,0.9333199849780258,0.9333199849780258
0.93,1.937351148413348,2.015117769060446,2.015117769060446,-0.4686755742066742,-0.4686755742066742,0.9373511484133483,0,2.937351148413348,0.9373511484133483,0.9373511484133483,0.9373511484133483,-0.9373511484133483,-0.9373511484133483,0.9373511484133483,0.9373511484133483
0.9320000000000001,1.941380437517265,2.014178401835736,2.014178401835736,-0.4706902187586326,-0.4706902187586326,0.9413804375172652,0,2.941380437517265,0.9413804375172652,0.9413804375172652,0.9413804375172652,-0.9413804375172652,-0.9413804375172652,0.9413804375172652,0.9413804375172652
0.9340000000000001,1.945407844228563,2.013235006048359,2.013235006048359,-0.4727039221142814,-0.4727039221142814,0.9454078442285627,0,2.945407844228563,0.9454078442285627,0.9454078442285627,0.9454078442285627,-0.9454078442285627,-0.9454078442285627,0.9454078442285627,0.9454078442285627
0.9360000000000001,1.949433360489525,2.01228758359785,2.01228758359785,-0.4747166802447627,-0.4747166802447627,0.9494333604895253,0,2.949433360489525,0.9494333604895253,0.9494333604895253,0.9494333604895253,-0.9494333604895253,-0.9494333604895253,0.9494333604895253,0.9494333604895253
0.9379999999999999,1.953456978245947,2.011336136392483,2.011336136392483,-0.4767284891229735,-0.4767284891229735,0.953456978245947,0,2.953456978245947,0.953456978245947,0.953456978245947,0.953456978245947,-0.953456978245947,-0.953456978245947,0.953456978245947,0.953456978245947
0.9399999999999999,1.957478689447147,2.010380666349279,2.010380666349279,-0.4787393447235734,-0.4787393447235734,0.9574786894471468,0,2.957478689447147,0.9574786894471468,0.9574786894471468,0.9574786894471468,-0.9574786894471468,-0.9574786894471468,0.9574786894471468,0.9574786894471468
0.9419999999999999,1.961498486045981,2.009421175394014,2.009421175394014,-0.4807492430229903,-0.4807492430229903,0.9614984860459805,0,2.961498486045981,0.9614984860459805,0.9614984860459805,0.9614984860459805,-0.9614984860459805,-0.9614984860459805,0.9614984860459805,0.9614984860459805
0.944,1.965516359998854,2.008457665461219,2.008457665461219,-0.4827581799994268,-0.4827581799994268,0.9655163599988537,0,2.965516359998854,0.9655163599988537,0.9655163599988537,0.9655163599988537,-0.9655163599988537,-0.9655163599988537,0.9655163599988537,0.9655163599988537
0.946,1.969532303265735,2.007490138494195,2.007490138494195,-0.4847661516328674,-0.4847661516328674,0.9695323032657348,0,2.969532303265735,0.9695323032657348,0.9695323032657348,0.9695323032657348,-0.9695323032657348,-0.9695323032657348,0.9695323032657348,0.9695323032657348
0.948,1.97354630781017,2.006518596445009,2.006518596445009,-0.4867731539050852,-0.4867731539050852,0.9735463078101705,0,2.97354630781017,0.9735463078101705,0.9735463078101705,0.9735463078101705,-0.9735463078101705,-0.9735463078101705,0.9735463078101705,0.9735463078101705
0.95,1.977558365599295,2.005543041274511,2.005543041274511,-0.4887791827996477,-0.4887791827996477,0.9775583655992954,0,2.977558365599295,0.9775583655992954,0.9775583655992954,0.9775583655992954,-0.9775583655992954,-0.9775583655992954,0.9775583655992954,0.9775583655992954
0.952,1.981568468603848,2.004563474952331,2.004563474952331,-0.4907842343019239,-0.4907842343019239,0.9815684686038477,0,2.981568468603847,0.9815684686038477,0.9815684686038477,0.9815684686038477,-0.9815684686038477,-0.9815684686038477,0.9815684686038477,0.9815684686038477
0.954,1.985576608798182,2.003579899456887,2.003579899456887,-0.492788304399091,-0.492788304399091,0.9855766087981821,0,2.985576608798182,0.9855766087981821,0.9855766087981821,0.9855766087981821,-0.9855766087981821,-0.9855766087981821,0.9855766087981821,0.9855766087981821
0.956,1.989582778160282,2.002592316775397,2.002592316775397,-0.4947913890801408,-0.4947913890801408,0.9895827781602815,0,2.989582778160282,0.9895827781602815,0.9895827781602815,0.9895827781602815,-0.9895827781602815,-0.9895827781602815,0.9895827781602815,0.9895827781602815
0.958,1.993586968671773,2.001600728903878,2.001600728903878,-0.4967934843358863,-0.4967934843358863,0.9935869686717727,0,2.993586968671773,0.9935869686717727,0.9935869686717727,0.9935869686717727,-0.9935869686717727,-0.9935869686717727,0.9935869686717727,0.9935869686717727
0.96,1.997589172317937,2.000605137847156,2.000605137847156,-0.4987945861589685,-0.4987945861589685,0.9975891723179371,0,2.997589172317937,0.9975891723179371,0.9975891723179371,0.9975891723179371,-0.9975891723179371,-0.9975891723179371,0.9975891723179371,0.9975891723179371
0.962,2.001589381087725,1.999605545618868,1.999605545618868,-0.5007946905438623,-0.5007946905438623,1.001589381087725,0,3.001589381087725,1.001589381087725,1.001589381087725,1.001589381087725,-1.001589381087725,-1.001589381087725,1.001589381087725,1.001589381087725
0.964,2.005587586973768,1.998601954241476,1.998601954241476,-0.5027937934868842,-0.5027937934868842,1.005587586973768,0,3.005587586973768,1.005587586973768,1.005587586973768,1.005587586973768,-1.005587586973768,-1.005587586973768,1.005587586973768,1.005587586973768
0.966,2.009583781972395,1.997594365746265,1.997594365746265,-0.5047918909861973,-0.5047918909861973,1.009583781972395,0,3.009583781972395,1.009583781972395,1.009583781972395,1.009583781972395,-1.009583781972395,-1.009583781972395,1.009583781972395,1.009583781972395
0.968,2.01357795808364,1.996582782173353,1.996582782173353,-0.5067889790418201,-0.5067889790418201,1.01357795808364,0,3.01357795808364,1.01357795808364,1.01357795808364,1.01357795808364,-1.01357795808364,-1.01357795808364,1.01357795808364,1.01357795808364
0.97,2.017570107311263,1.995567205571696,1.995567205571696,-0.5087850536556315,-0.5087850536556315,1.017570107311263,0,3.017570107311263,1.017570107311263,1.017570107311263,1.017570107311263,-1.017570107311263,-1.017570107311263,1.017570107311263,1.017570107311263
0.972,2.021560221662753,1.994547637999095,1.994547637999095,-0.5107801108313765,-0.5107801108313765,1.021560221662753,0,3.021560221662753,1.021560221662753,1.021560221662753,1.021560221662753,-1.021560221662753,-1.021560221662753,1.021560221662753,1.021560221662753
0.974,2.025548293149352,1.993524081522202,1.993524081522202,-0.5127741465746758,-0.5127741465746758,1.025548293149352,0,3.025548293149352,1.025548293149352,1.025548293149352,1.025548293149352,-1.025548293149352,-1.025548293149352,1.025548293149352,1.025548293149352
0.976,2.02953431378606,1.992496538216526,1.992496538216526,-0.5147671568930299,-0.5147671568930299,1.02953431378606,0,3.02953431378606,1.02953431378606,1.02953431378606,1.02953431378606,-1.02953431378606,-1.02953431378606,1.02953431378606,1.02953431378606
0.978,2.033518275591652,1.991465010166437,1.991465010166437,-0.5167591377958258,-0.5167591377958258,1.033518275591652,0,3.033518275591652,1.033518275591652,1.033518275591652,1.033518275591652,-1.033518275591652,-1.033518275591652,1.033518275591652,1.033518275591652
0.98,2.037500170728334,1.990429497605313,1.990429497605313,-0.5187500853641671,-0.5187500853641671,1.037500170728334,0,3.037500170728334,1.037500170728334,1.037500170728334,1.037500170728334,-1.037500170728334,-1.037500170728334,1.037500170728334,1.037500170728334
0.982,2.041479991236694,1.989390002445834,1.989390002445834,-0.5207399956183469,-0.5207399956183469,1.041479991236694,0,3.041479991236694,1.041479991236694,1.041479991236694,1.041479991236694,-1.041479991236694,-1.041479991236694,1.041479991236694,1.041479991236694
0.984,2.045457729022016,1.988346528462364,1.988346528462364,-0.522728864511008,-0.522728864511008,1.045457729022016,0,3.045457729022016,1.045457729022016,1.045457729022016,1.045457729022016,-1.045457729022016,-1.045457729022016,1.045457729022016,1.045457729022016
0.986,2.049433376119752,1.987299077755518,1.987299077755518,-0.5247166880598761,-0.5247166880598761,1.049433376119752,0,3.049433376119752,1.049433376119752,1.049433376119752,1.049433376119752,-1.049433376119752,-1.049433376119752,1.049433376119752,1.049433376119752
0.988,2.053406924569232,1.986247652434286,1.986247652434286,-0.5267034622846161,-0.5267034622846161,1.053406924569232,0,3.053406924569232,1.053406924569232,1.053406924569232,1.053406924569232,-1.053406924569232,-1.053406924569232,1.053406924569232,1.053406924569232
0.99,2.057378366413678,1.985192254616028,1.985192254616028,-0.528689183206839,-0.528689183206839,1.057378366413678,0,3.057378366413678,1.057378366413678,1.057378366413678,1.057378366413678,-1.057378366413678,-1.057378366413678,1.057378366413678,1.057378366413678
0.992,2.061347693700219,1.984132886426476,1.984132886426476,-0.5306738468501093,-0.5306738468501093,1.061347693700219,0,3.061347693700219,1.061347693700219,1.061347693700219,1.061347693700219,-1.061347693700219,-1.061347693700219,1.061347693700219,1.061347693700219
0.994,2.065314898479903,1.983069549999735,1.983069549999735,-0.5326574492399516,-0.5326574492399516,1.065314898479903,0,3.065314898479903,1.065314898479903,1.065314898479903,1.065314898479903,-1.065314898479903,-1.065314898479903,1.065314898479903,1.065314898479903
0.996,2.069279972807715,1.982002247478281,1.982002247478281,-0.5346399864038576,-0.5346399864038576,1.069279972807715,0,3.069279972807715,1.069279972807715,1.069279972807715,1.069279972807715,-1.069279972807715,-1.069279972807715,1.069279972807715,1.069279972807715
0.998,2.073242908742584,1.980930981012962,1.980930981012962,-0.5366214543712922,-0.5366214543712922,1.073242908742584,0,3.073242908742584,1.073242908742584,1.073242908742584,1.073242908742584,-1.073242908742584,-1.073242908742584,1.073242908742584,1.073242908742584
1,2.077203698347403,1.979855752762999,1.979855752762999,-0.5386018491737017,-0.5386018491737017,1.077203698347403,0,3.077203698347403,1.077203698347403,1.077203698347403,1.077203698347403,-1.077203698347403,-1.077203698347403,1.077203698347403,1.077203698347403
1,2.077203698347403,1.979855752762999,1.979855752762999,-0.5386018491737017,-0.5386018491737017,1.077203698347403,0,3.077203698347403,1.077203698347403,1.077203698347403,1.077203698347403,-1.077203698347403,-1.077203698347403,1.077203698347403,1.077203698347403
